After iteration 0:
Gaussian 2: mean = 605.8400, variance = 143385.7749, prior = 0.0989
Gaussian 3: mean = 9373.9528, variance = 155720.0368, prior = 0.1029
Gaussian 4: mean = 1977.1704, variance = 409442.2050, prior = 0.1770
Gaussian 5: mean = 7496.4076, variance = 1054178.2528, prior = 0.2517
Gaussian 6: mean = 4227.1552, variance = 1082718.6503, prior = 0.0784
Gaussian 7: mean = 4570.7868, variance = 1717663.9055, prior = 0.0734
Gaussian 8: mean = 4990.9838, variance = 2018302.1879, prior = 0.0694
Gaussian 9: mean = 4718.4308, variance = 1856488.4017, prior = 0.0725

After iteration 731:
Gaussian 1: mean = 4390.1651, variance = 1476186.3799, prior = 0.0757
Gaussian 2: mean = 605.7438, variance = 143352.4812, prior = 0.0989
Gaussian 3: mean = 9373.8125, variance = 155792.7322, prior = 0.1029
Gaussian 4: mean = 1977.3967, variance = 409831.6968, prior = 0.1772
Gaussian 5: mean = 7495.6922, variance = 1054697.6946, prior = 0.2518
Gaussian 6: mean = 4226.2888, variance = 1074660.8747, prior = 0.0784
Gaussian 7: mean = 4571.7499, variance = 1717327.7141, prior = 0.0734
Gaussian 8: mean = 4992.9214, variance = 2017500.3957, prior = 0.0693
Gaussian 9: mean = 4719.9446, variance = 1856329.0390, prior = 0.0724

After iteration 732:
Gaussian 1: mean = 4390.1722, variance = 1474440.0377, prior = 0.0756
Gaussian 2: mean = 605.6502, variance = 143320.1053, prior = 0.0989
Gaussian 3: mean = 9373.6717, variance = 155865.6779, prior = 0.1029
Gaussian 4: mean = 1977.6337, variance = 410221.2016, prior = 0.1774
Gaussian 5: mean = 7494.9784, variance = 1055220.4674, prior = 0.2519
Gaussian 6: mean = 4225.4363, variance = 1066530.9332, prior = 0.0784
Gaussian 7: mean = 4572.7373, variance = 1717038.8345, prior = 0.0733
Gaussian 8: mean = 4994.8782, variance = 2016701.4208, prior = 0.0693
Gaussian 9: mean = 4721.4825, variance = 1856199.7949, prior = 0.0724

After iteration 733:
Gaussian 1: mean = 4390.1972, variance = 1472753.0178, prior = 0.0755
Gaussian 2: mean = 605.5591, variance = 143288.6379, prior = 0.0988
Gaussian 3: mean = 9373.5304, variance = 155938.8808, prior = 0.1029
Gaussian 4: mean = 1977.8814, variance = 410610.9550, prior = 0.1776
Gaussian 5: mean = 7494.2663, variance = 1055746.6634, prior = 0.2519
Gaussian 6: mean = 4224.5987, variance = 1058328.4169, prior = 0.0783
Gaussian 7: mean = 4573.7493, variance = 1716798.0302, prior = 0.0732
Gaussian 8: mean = 4996.8546, variance = 2015904.8988, prior = 0.0692
Gaussian 9: mean = 4723.0449, variance = 1856100.8659, prior = 0.0723

After iteration 734:
Gaussian 1: mean = 4390.2406, variance = 1471127.2796, prior = 0.0755
Gaussian 2: mean = 605.4705, variance = 143258.0701, prior = 0.0988
Gaussian 3: mean = 9373.3886, variance = 156012.3476, prior = 0.1030
Gaussian 4: mean = 1978.1404, variance = 411001.2020, prior = 0.1778
Gaussian 5: mean = 7493.5559, variance = 1056276.3746, prior = 0.2520
Gaussian 6: mean = 4223.7766, variance = 1050053.0002, prior = 0.0783
Gaussian 7: mean = 4574.7866, variance = 1716606.0758, prior = 0.0731
Gaussian 8: mean = 4998.8509, variance = 2015110.4576, prior = 0.0692
Gaussian 9: mean = 4724.6323, variance = 1856032.4481, prior = 0.0723

After iteration 735:
Gaussian 1: mean = 4390.3028, variance = 1469564.8409, prior = 0.0754
Gaussian 2: mean = 605.3844, variance = 143228.3931, prior = 0.0988
Gaussian 3: mean = 9373.2463, variance = 156086.0850, prior = 0.1030
Gaussian 4: mean = 1978.4107, variance = 411392.1967, prior = 0.1781
Gaussian 5: mean = 7492.8474, variance = 1056809.6925, prior = 0.2521
Gaussian 6: mean = 4222.9709, variance = 1041704.4482, prior = 0.0783
Gaussian 7: mean = 4575.8498, variance = 1716463.7560, prior = 0.0731
Gaussian 8: mean = 5000.8674, variance = 2014317.7175, prior = 0.0692
Gaussian 9: mean = 4726.2452, variance = 1855994.7377, prior = 0.0722

After iteration 736:
Gaussian 1: mean = 4390.3845, variance = 1468067.7783, prior = 0.0753
Gaussian 2: mean = 605.3007, variance = 143199.5988, prior = 0.0988
Gaussian 3: mean = 9373.1034, variance = 156160.0994, prior = 0.1030
Gaussian 4: mean = 1978.6926, variance = 411784.2038, prior = 0.1783
Gaussian 5: mean = 7492.1407, variance = 1057346.7074, prior = 0.2521
Gaussian 6: mean = 4222.1825, variance = 1033282.6241, prior = 0.0783
Gaussian 7: mean = 4576.9392, variance = 1716371.8651, prior = 0.0730
Gaussian 8: mean = 5002.9044, variance = 2013526.2911, prior = 0.0691
Gaussian 9: mean = 4727.8839, variance = 1855987.9300, prior = 0.0721

After iteration 737:
Gaussian 1: mean = 4390.4860, variance = 1466638.2261, prior = 0.0752
Gaussian 2: mean = 605.2195, variance = 143171.6793, prior = 0.0987
Gaussian 3: mean = 9372.9600, variance = 156234.3970, prior = 0.1030
Gaussian 4: mean = 1978.9866, variance = 412177.4983, prior = 0.1785
Gaussian 5: mean = 7491.4361, variance = 1057887.5085, prior = 0.2522
Gaussian 6: mean = 4221.4124, variance = 1024787.4978, prior = 0.0783
Gaussian 7: mean = 4578.0555, variance = 1716331.2056, prior = 0.0729
Gaussian 8: mean = 5004.9623, variance = 2012735.7838, prior = 0.0691
Gaussian 9: mean = 4729.5490, variance = 1856012.2191, prior = 0.0721

After iteration 738:
Gaussian 1: mean = 4390.6080, variance = 1465278.3768, prior = 0.0751
Gaussian 2: mean = 605.1406, variance = 143144.6272, prior = 0.0987
Gaussian 3: mean = 9372.8160, variance = 156308.9840, prior = 0.1031
Gaussian 4: mean = 1979.2927, variance = 412572.3669, prior = 0.1787
Gaussian 5: mean = 7490.7335, variance = 1058432.1832, prior = 0.2523
Gaussian 6: mean = 4220.6616, variance = 1016219.1540, prior = 0.0782
Gaussian 7: mean = 4579.1992, variance = 1716342.5878, prior = 0.0729
Gaussian 8: mean = 5007.0413, variance = 2011945.7935, prior = 0.0690
Gaussian 9: mean = 4731.2407, variance = 1856067.7976, prior = 0.0720

After iteration 739:
Gaussian 1: mean = 4390.7511, variance = 1463990.4798, prior = 0.0751
Gaussian 2: mean = 605.0642, variance = 143118.4354, prior = 0.0987
Gaussian 3: mean = 9372.6715, variance = 156383.8660, prior = 0.1031
Gaussian 4: mean = 1979.6115, variance = 412969.1083, prior = 0.1789
Gaussian 5: mean = 7490.0332, variance = 1058980.8163, prior = 0.2523
Gaussian 6: mean = 4219.9309, variance = 1007577.8011, prior = 0.0782
Gaussian 7: mean = 4580.3709, variance = 1716406.8283, prior = 0.0728
Gaussian 8: mean = 5009.1417, variance = 2011155.9112, prior = 0.0690
Gaussian 9: mean = 4732.9597, variance = 1856154.8557, prior = 0.0719

After iteration 740:
Gaussian 1: mean = 4390.9157, variance = 1462776.8405, prior = 0.0750
Gaussian 2: mean = 604.9901, variance = 143093.0973, prior = 0.0987
Gaussian 3: mean = 9372.5263, variance = 156459.0487, prior = 0.1031
Gaussian 4: mean = 1979.9432, variance = 413368.0337, prior = 0.1791
Gaussian 5: mean = 7489.3351, variance = 1059533.4901, prior = 0.2524
Gaussian 6: mean = 4219.2216, variance = 998863.7803, prior = 0.0782
Gaussian 7: mean = 4581.5710, variance = 1716524.7489, prior = 0.0727
Gaussian 8: mean = 5011.2640, variance = 2010365.7211, prior = 0.0690
Gaussian 9: mean = 4734.7062, variance = 1856273.5810, prior = 0.0719

After iteration 741:
Gaussian 1: mean = 4391.1023, variance = 1461639.8192, prior = 0.0749
Gaussian 2: mean = 604.9183, variance = 143068.6065, prior = 0.0986
Gaussian 3: mean = 9372.3806, variance = 156534.5372, prior = 0.1031
Gaussian 4: mean = 1980.2881, variance = 413769.4679, prior = 0.1793
Gaussian 5: mean = 7488.6396, variance = 1060090.2832, prior = 0.2524
Gaussian 6: mean = 4218.5346, variance = 990077.5753, prior = 0.0782
Gaussian 7: mean = 4582.8001, variance = 1716697.1754, prior = 0.0726
Gaussian 8: mean = 5013.4082, variance = 2009574.8014, prior = 0.0689
Gaussian 9: mean = 4736.4808, variance = 1856424.1578, prior = 0.0718

After iteration 742:
Gaussian 1: mean = 4391.3116, variance = 1460581.8291, prior = 0.0748
Gaussian 2: mean = 604.8489, variance = 143044.9574, prior = 0.0986
Gaussian 3: mean = 9372.2342, variance = 156610.3364, prior = 0.1032
Gaussian 4: mean = 1980.6465, variance = 414173.7496, prior = 0.1795
Gaussian 5: mean = 7487.9466, variance = 1060651.2701, prior = 0.2525
Gaussian 6: mean = 4217.8712, variance = 981219.8216, prior = 0.0782
Gaussian 7: mean = 4584.0588, variance = 1716924.9356, prior = 0.0726
Gaussian 8: mean = 5015.5748, variance = 2008782.7244, prior = 0.0689
Gaussian 9: mean = 4738.2838, variance = 1856606.7667, prior = 0.0718

After iteration 743:
Gaussian 1: mean = 4391.5441, variance = 1459605.3343, prior = 0.0747
Gaussian 2: mean = 604.7817, variance = 143022.1445, prior = 0.0986
Gaussian 3: mean = 9372.0873, variance = 156686.4506, prior = 0.1032
Gaussian 4: mean = 1981.0189, variance = 414581.2327, prior = 0.1797
Gaussian 5: mean = 7487.2563, variance = 1061216.5207, prior = 0.2525
Gaussian 6: mean = 4217.2326, variance = 972291.3168, prior = 0.0781
Gaussian 7: mean = 4585.3474, variance = 1717208.8582, prior = 0.0725
Gaussian 8: mean = 5017.7641, variance = 2007989.0576, prior = 0.0688
Gaussian 9: mean = 4740.1157, variance = 1856821.5835, prior = 0.0717

After iteration 744:
Gaussian 1: mean = 4391.8003, variance = 1458712.8475, prior = 0.0747
Gaussian 2: mean = 604.7168, variance = 143000.1628, prior = 0.0986
Gaussian 3: mean = 9371.9397, variance = 156762.8838, prior = 0.1032
Gaussian 4: mean = 1981.4056, variance = 414992.2862, prior = 0.1800
Gaussian 5: mean = 7486.5689, variance = 1061786.0988, prior = 0.2526
Gaussian 6: mean = 4216.6199, variance = 963293.0304, prior = 0.0781
Gaussian 7: mean = 4586.6666, variance = 1717549.7709, prior = 0.0724
Gaussian 8: mean = 5019.9762, variance = 2007193.3637, prior = 0.0688
Gaussian 9: mean = 4741.9767, variance = 1857068.7790, prior = 0.0716

After iteration 745:
Gaussian 1: mean = 4392.0807, variance = 1457906.9265, prior = 0.0746
Gaussian 2: mean = 604.6542, variance = 142979.0079, prior = 0.0986
Gaussian 3: mean = 9371.7915, variance = 156839.6394, prior = 0.1032
Gaussian 4: mean = 1981.8070, variance = 415407.2956, prior = 0.1802
Gaussian 5: mean = 7485.8846, variance = 1062360.0623, prior = 0.2526
Gaussian 6: mean = 4216.0346, variance = 954226.1144, prior = 0.0781
Gaussian 7: mean = 4588.0169, variance = 1717948.4979, prior = 0.0724
Gaussian 8: mean = 5022.2114, variance = 2006395.2023, prior = 0.0688
Gaussian 9: mean = 4743.8674, variance = 1857348.5183, prior = 0.0716

After iteration 746:
Gaussian 1: mean = 4392.3859, variance = 1457190.1715, prior = 0.0745
Gaussian 2: mean = 604.5938, variance = 142958.6756, prior = 0.0985
Gaussian 3: mean = 9371.6427, variance = 156916.7202, prior = 0.1033
Gaussian 4: mean = 1982.2235, variance = 415826.6634, prior = 0.1804
Gaussian 5: mean = 7485.2035, variance = 1062938.4615, prior = 0.2527
Gaussian 6: mean = 4215.4779, variance = 945091.9135, prior = 0.0781
Gaussian 7: mean = 4589.3986, variance = 1718405.8586, prior = 0.0723
Gaussian 8: mean = 5024.4700, variance = 2005594.1303, prior = 0.0687
Gaussian 9: mean = 4745.7881, variance = 1857660.9597, prior = 0.0715

After iteration 747:
Gaussian 1: mean = 4392.7164, variance = 1456565.2201, prior = 0.0744
Gaussian 2: mean = 604.5356, variance = 142939.1623, prior = 0.0985
Gaussian 3: mean = 9371.4932, variance = 156994.1286, prior = 0.1033
Gaussian 4: mean = 1982.6554, variance = 416250.8099, prior = 0.1806
Gaussian 5: mean = 7484.5258, variance = 1063521.3383, prior = 0.2527
Gaussian 6: mean = 4214.9512, variance = 935891.9752, prior = 0.0781
Gaussian 7: mean = 4590.8124, variance = 1718922.6645, prior = 0.0722
Gaussian 8: mean = 5026.7523, variance = 2004789.7034, prior = 0.0687
Gaussian 9: mean = 4747.7391, variance = 1858006.2544, prior = 0.0714

After iteration 748:
Gaussian 1: mean = 4393.0726, variance = 1456034.7434, prior = 0.0743
Gaussian 2: mean = 604.4797, variance = 142920.4648, prior = 0.0985
Gaussian 3: mean = 9371.3431, variance = 157071.8660, prior = 0.1033
Gaussian 4: mean = 1983.1031, variance = 416680.1735, prior = 0.1809
Gaussian 5: mean = 7483.8517, variance = 1064108.7256, prior = 0.2528
Gaussian 6: mean = 4214.4559, variance = 926628.0604, prior = 0.0781
Gaussian 7: mean = 4592.2585, variance = 1719499.7170, prior = 0.0721
Gaussian 8: mean = 5029.0584, variance = 2003981.4769, prior = 0.0686
Gaussian 9: mean = 4749.7207, variance = 1858384.5456, prior = 0.0714

After iteration 749:
Gaussian 1: mean = 4393.4552, variance = 1455601.4407, prior = 0.0742
Gaussian 2: mean = 604.4259, variance = 142902.5805, prior = 0.0985
Gaussian 3: mean = 9371.1923, variance = 157149.9332, prior = 0.1033
Gaussian 4: mean = 1983.5672, variance = 417115.2119, prior = 0.1811
Gaussian 5: mean = 7483.1815, variance = 1064700.6456, prior = 0.2528
Gaussian 6: mean = 4213.9936, variance = 917302.1535, prior = 0.0781
Gaussian 7: mean = 4593.7375, variance = 1720137.8050, prior = 0.0721
Gaussian 8: mean = 5031.3884, variance = 2003169.0076, prior = 0.0686
Gaussian 9: mean = 4751.7333, variance = 1858795.9675, prior = 0.0713

After iteration 750:
Gaussian 1: mean = 4393.8645, variance = 1455268.0331, prior = 0.0742
Gaussian 2: mean = 604.3743, variance = 142885.5070, prior = 0.0985
Gaussian 3: mean = 9371.0409, variance = 157228.3302, prior = 0.1034
Gaussian 4: mean = 1984.0479, variance = 417556.4024, prior = 0.1813
Gaussian 5: mean = 7482.5153, variance = 1065297.1093, prior = 0.2529
Gaussian 6: mean = 4213.5657, variance = 907916.4719, prior = 0.0780
Gaussian 7: mean = 4595.2498, variance = 1720837.7013, prior = 0.0720
Gaussian 8: mean = 5033.7427, variance = 2002351.8551, prior = 0.0686
Gaussian 9: mean = 4753.7770, variance = 1859240.6449, prior = 0.0713

After iteration 751:
Gaussian 1: mean = 4394.3010, variance = 1455037.2576, prior = 0.0741
Gaussian 2: mean = 604.3249, variance = 142869.2424, prior = 0.0984
Gaussian 3: mean = 9370.8889, variance = 157307.0559, prior = 0.1034
Gaussian 4: mean = 1984.5457, variance = 418004.2426, prior = 0.1816
Gaussian 5: mean = 7481.8534, variance = 1065898.1147, prior = 0.2529
Gaussian 6: mean = 4213.1739, variance = 898473.4757, prior = 0.0780
Gaussian 7: mean = 4596.7957, variance = 1721600.1600, prior = 0.0719
Gaussian 8: mean = 5036.1212, variance = 2001529.5837, prior = 0.0685
Gaussian 9: mean = 4755.8523, variance = 1859718.6919, prior = 0.0712

After iteration 752:
Gaussian 1: mean = 4394.7651, variance = 1454911.8590, prior = 0.0740
Gaussian 2: mean = 604.2776, variance = 142853.7854, prior = 0.0984
Gaussian 3: mean = 9370.7362, variance = 157386.1084, prior = 0.1034
Gaussian 4: mean = 1985.0610, variance = 418459.2509, prior = 0.1818
Gaussian 5: mean = 7481.1961, variance = 1066503.6461, prior = 0.2529
Gaussian 6: mean = 4212.8196, variance = 888975.8763, prior = 0.0780
Gaussian 7: mean = 4598.3755, variance = 1722425.9133, prior = 0.0718
Gaussian 8: mean = 5038.5242, variance = 2000701.7640, prior = 0.0685
Gaussian 9: mean = 4757.9592, variance = 1860230.2114, prior = 0.0711

After iteration 753:
Gaussian 1: mean = 4395.2573, variance = 1454894.5825, prior = 0.0739
Gaussian 2: mean = 604.2325, variance = 142839.1348, prior = 0.0984
Gaussian 3: mean = 9370.5829, variance = 157465.4848, prior = 0.1034
Gaussian 4: mean = 1985.5943, variance = 418921.9666, prior = 0.1820
Gaussian 5: mean = 7480.5435, variance = 1067113.6722, prior = 0.2530
Gaussian 6: mean = 4212.5046, variance = 879426.6453, prior = 0.0780
Gaussian 7: mean = 4599.9896, variance = 1723315.6672, prior = 0.0717
Gaussian 8: mean = 5040.9517, variance = 1999867.9752, prior = 0.0685
Gaussian 9: mean = 4760.0979, variance = 1860775.2942, prior = 0.0711

After iteration 754:
Gaussian 1: mean = 4395.7778, variance = 1454988.1643, prior = 0.0738
Gaussian 2: mean = 604.1894, variance = 142825.2901, prior = 0.0984
Gaussian 3: mean = 9370.4290, variance = 157545.1810, prior = 0.1035
Gaussian 4: mean = 1986.1459, variance = 419392.9506, prior = 0.1823
Gaussian 5: mean = 7479.8961, variance = 1067728.1454, prior = 0.2530
Gaussian 6: mean = 4212.2304, variance = 869829.0212, prior = 0.0780
Gaussian 7: mean = 4601.6382, variance = 1724270.0987, prior = 0.0717
Gaussian 8: mean = 5043.4037, variance = 1999027.8075, prior = 0.0684
Gaussian 9: mean = 4762.2686, variance = 1861354.0176, prior = 0.0710

After iteration 755:
Gaussian 1: mean = 4396.3271, variance = 1455195.3222, prior = 0.0737
Gaussian 2: mean = 604.1485, variance = 142812.2510, prior = 0.0984
Gaussian 3: mean = 9370.2745, variance = 157625.1916, prior = 0.1035
Gaussian 4: mean = 1986.7163, variance = 419872.7857, prior = 0.1825
Gaussian 5: mean = 7479.2540, variance = 1068347.0002, prior = 0.2530
Gaussian 6: mean = 4211.9988, variance = 860186.5166, prior = 0.0780
Gaussian 7: mean = 4603.3215, variance = 1725289.8510, prior = 0.0716
Gaussian 8: mean = 5045.8803, variance = 1998180.8640, prior = 0.0684
Gaussian 9: mean = 4764.4713, variance = 1861966.4452, prior = 0.0709

After iteration 756:
Gaussian 1: mean = 4396.9053, variance = 1455518.7448, prior = 0.0736
Gaussian 2: mean = 604.1097, variance = 142800.0175, prior = 0.0983
Gaussian 3: mean = 9370.1194, variance = 157705.5099, prior = 0.1035
Gaussian 4: mean = 1987.3058, variance = 420362.0759, prior = 0.1828
Gaussian 5: mean = 7478.6177, variance = 1068970.1515, prior = 0.2530
Gaussian 6: mean = 4211.8115, variance = 850502.9232, prior = 0.0780
Gaussian 7: mean = 4605.0396, variance = 1726375.5298, prior = 0.0715
Gaussian 8: mean = 5048.3815, variance = 1997326.7635, prior = 0.0683
Gaussian 9: mean = 4766.7061, variance = 1862612.6253, prior = 0.0709

After iteration 757:
Gaussian 1: mean = 4397.5127, variance = 1455961.0803, prior = 0.0735
Gaussian 2: mean = 604.0730, variance = 142788.5899, prior = 0.0983
Gaussian 3: mean = 9369.9637, variance = 157786.1281, prior = 0.1035
Gaussian 4: mean = 1987.9149, variance = 420861.4473, prior = 0.1830
Gaussian 5: mean = 7477.9873, variance = 1069597.4936, prior = 0.2530
Gaussian 6: mean = 4211.6702, variance = 840782.3164, prior = 0.0780
Gaussian 7: mean = 4606.7928, variance = 1727527.6987, prior = 0.0714
Gaussian 8: mean = 5050.9070, variance = 1996465.1432, prior = 0.0683
Gaussian 9: mean = 4768.9730, variance = 1863292.5903, prior = 0.0708

After iteration 758:
Gaussian 1: mean = 4398.1496, variance = 1456524.9237, prior = 0.0734
Gaussian 2: mean = 604.0383, variance = 142777.9687, prior = 0.0983
Gaussian 3: mean = 9369.8074, variance = 157867.0365, prior = 0.1036
Gaussian 4: mean = 1988.5440, variance = 421371.5469, prior = 0.1833
Gaussian 5: mean = 7477.3633, variance = 1070228.8987, prior = 0.2531
Gaussian 6: mean = 4211.5766, variance = 831029.0576, prior = 0.0780
Gaussian 7: mean = 4608.5811, variance = 1728746.8747, prior = 0.0714
Gaussian 8: mean = 5053.4570, variance = 1995595.6612, prior = 0.0683
Gaussian 9: mean = 4771.2719, variance = 1864006.3553, prior = 0.0708

After iteration 759:
Gaussian 1: mean = 4398.8160, variance = 1457212.8043, prior = 0.0733
Gaussian 2: mean = 604.0057, variance = 142768.1544, prior = 0.0983
Gaussian 3: mean = 9369.6507, variance = 157948.2244, prior = 0.1036
Gaussian 4: mean = 1989.1934, variance = 421893.0427, prior = 0.1836
Gaussian 5: mean = 7476.7459, variance = 1070864.2153, prior = 0.2531
Gaussian 6: mean = 4211.5325, variance = 821247.7960, prior = 0.0780
Gaussian 7: mean = 4610.4043, variance = 1730033.5232, prior = 0.0713
Gaussian 8: mean = 5056.0311, variance = 1994717.9999, prior = 0.0682
Gaussian 9: mean = 4773.6027, variance = 1864753.9173, prior = 0.0707

After iteration 760:
Gaussian 1: mean = 4399.5121, variance = 1458027.1713, prior = 0.0732
Gaussian 2: mean = 603.9751, variance = 142759.1477, prior = 0.0983
Gaussian 3: mean = 9369.4934, variance = 158029.6791, prior = 0.1036
Gaussian 4: mean = 1989.8634, variance = 422426.6225, prior = 0.1838
Gaussian 5: mean = 7476.1356, variance = 1071503.2672, prior = 0.2531
Gaussian 6: mean = 4211.5394, variance = 811443.4676, prior = 0.0779
Gaussian 7: mean = 4612.2626, variance = 1731388.0530, prior = 0.0712
Gaussian 8: mean = 5058.6291, variance = 1993831.8681, prior = 0.0682
Gaussian 9: mean = 4775.9652, variance = 1865535.2540, prior = 0.0706

After iteration 761:
Gaussian 1: mean = 4400.2377, variance = 1458970.3790, prior = 0.0731
Gaussian 2: mean = 603.9466, variance = 142750.9491, prior = 0.0983
Gaussian 3: mean = 9369.3356, variance = 158111.3862, prior = 0.1036
Gaussian 4: mean = 1990.5544, variance = 422972.9932, prior = 0.1841
Gaussian 5: mean = 7475.5328, variance = 1072145.8521, prior = 0.2531
Gaussian 6: mean = 4211.5992, variance = 801621.2929, prior = 0.0779
Gaussian 7: mean = 4614.1557, variance = 1732810.8112, prior = 0.0711
Gaussian 8: mean = 5061.2508, variance = 1992937.0051, prior = 0.0682
Gaussian 9: mean = 4778.3591, variance = 1866350.3221, prior = 0.0706

After iteration 762:
Gaussian 1: mean = 4400.9930, variance = 1460044.6711, prior = 0.0730
Gaussian 2: mean = 603.9200, variance = 142743.5590, prior = 0.0982
Gaussian 3: mean = 9369.1774, variance = 158193.3299, prior = 0.1037
Gaussian 4: mean = 1991.2667, variance = 423532.8793, prior = 0.1844
Gaussian 5: mean = 7474.9377, variance = 1072791.7399, prior = 0.2531
Gaussian 6: mean = 4211.7135, variance = 791786.7724, prior = 0.0779
Gaussian 7: mean = 4616.0833, variance = 1734302.0778, prior = 0.0710
Gaussian 8: mean = 5063.8959, variance = 1992033.1825, prior = 0.0681
Gaussian 9: mean = 4780.7841, variance = 1867199.0571, prior = 0.0705

After iteration 763:
Gaussian 1: mean = 4401.7777, variance = 1461252.1646, prior = 0.0729
Gaussian 2: mean = 603.8955, variance = 142736.9772, prior = 0.0982
Gaussian 3: mean = 9369.0188, variance = 158275.4921, prior = 0.1037
Gaussian 4: mean = 1992.0005, variance = 424107.0214, prior = 0.1846
Gaussian 5: mean = 7474.3508, variance = 1073440.6725, prior = 0.2531
Gaussian 6: mean = 4211.8838, variance = 781945.6800, prior = 0.0779
Gaussian 7: mean = 4618.0453, variance = 1735862.0599, prior = 0.0710
Gaussian 8: mean = 5066.5639, variance = 1991120.2080, prior = 0.0681
Gaussian 9: mean = 4783.2398, variance = 1868081.3705, prior = 0.0704

After iteration 764:
Gaussian 1: mean = 4402.5916, variance = 1462594.8324, prior = 0.0728
Gaussian 2: mean = 603.8729, variance = 142731.2033, prior = 0.0982
Gaussian 3: mean = 9368.8598, variance = 158357.8533, prior = 0.1037
Gaussian 4: mean = 1992.7560, variance = 424696.1742, prior = 0.1849
Gaussian 5: mean = 7473.7724, variance = 1074092.3618, prior = 0.2531
Gaussian 6: mean = 4212.1117, variance = 772104.0539, prior = 0.0779
Gaussian 7: mean = 4620.0412, variance = 1737490.8863, prior = 0.0709
Gaussian 8: mean = 5069.2544, variance = 1990197.9280, prior = 0.0681
Gaussian 9: mean = 4785.7257, variance = 1868997.1498, prior = 0.0704

After iteration 765:
Gaussian 1: mean = 4403.4345, variance = 1464074.4858, prior = 0.0727
Gaussian 2: mean = 603.8522, variance = 142726.2360, prior = 0.0982
Gaussian 3: mean = 9368.7004, variance = 158440.3917, prior = 0.1037
Gaussian 4: mean = 1993.5335, variance = 425301.1039, prior = 0.1852
Gaussian 5: mean = 7473.2031, variance = 1074746.4896, prior = 0.2531
Gaussian 6: mean = 4212.3987, variance = 762268.1853, prior = 0.0779
Gaussian 7: mean = 4622.0706, variance = 1739188.6015, prior = 0.0708
Gaussian 8: mean = 5071.9668, variance = 1989266.2302, prior = 0.0680
Gaussian 9: mean = 4788.2412, variance = 1869946.2556, prior = 0.0703

After iteration 766:
Gaussian 1: mean = 4404.3060, variance = 1465692.7563, prior = 0.0726
Gaussian 2: mean = 603.8335, variance = 142722.0729, prior = 0.0982
Gaussian 3: mean = 9368.5408, variance = 158523.0838, prior = 0.1038
Gaussian 4: mean = 1994.3330, variance = 425922.5859, prior = 0.1855
Gaussian 5: mean = 7472.6431, variance = 1075402.7062, prior = 0.2531
Gaussian 6: mean = 4212.7461, variance = 752444.6045, prior = 0.0779
Gaussian 7: mean = 4624.1329, variance = 1740955.1600, prior = 0.0707
Gaussian 8: mean = 5074.7006, variance = 1988325.0464, prior = 0.0680
Gaussian 9: mean = 4790.7857, variance = 1870928.5209, prior = 0.0703

After iteration 767:
Gaussian 1: mean = 4405.2055, variance = 1467451.0773, prior = 0.0725
Gaussian 2: mean = 603.8166, variance = 142718.7106, prior = 0.0982
Gaussian 3: mean = 9368.3810, variance = 158605.9039, prior = 0.1038
Gaussian 4: mean = 1995.1547, variance = 426561.4011, prior = 0.1857
Gaussian 5: mean = 7472.0930, variance = 1076060.6304, prior = 0.2531
Gaussian 6: mean = 4213.1553, variance = 742640.0650, prior = 0.0779
Gaussian 7: mean = 4626.2274, variance = 1742790.4201, prior = 0.0707
Gaussian 8: mean = 5077.4550, variance = 1987374.3546, prior = 0.0680
Gaussian 9: mean = 4793.3585, variance = 1871943.7488, prior = 0.0702

After iteration 768:
Gaussian 1: mean = 4406.1326, variance = 1469350.6648, prior = 0.0724
Gaussian 2: mean = 603.8015, variance = 142716.1442, prior = 0.0982
Gaussian 3: mean = 9368.2210, variance = 158688.8244, prior = 0.1038
Gaussian 4: mean = 1995.9985, variance = 427218.3331, prior = 0.1860
Gaussian 5: mean = 7471.5531, variance = 1076719.8490, prior = 0.2531
Gaussian 6: mean = 4213.6273, variance = 732861.5240, prior = 0.0779
Gaussian 7: mean = 4628.3534, variance = 1744694.1379, prior = 0.0706
Gaussian 8: mean = 5080.2294, variance = 1986414.1810, prior = 0.0679
Gaussian 9: mean = 4795.9586, variance = 1872991.7103, prior = 0.0701

After iteration 769:
Gaussian 1: mean = 4407.0866, variance = 1471392.4993, prior = 0.0723
Gaussian 2: mean = 603.7882, variance = 142714.3669, prior = 0.0981
Gaussian 3: mean = 9368.0609, variance = 158771.8157, prior = 0.1038
Gaussian 4: mean = 1996.8644, variance = 427894.1636, prior = 0.1863
Gaussian 5: mean = 7471.0238, variance = 1077379.9165, prior = 0.2530
Gaussian 6: mean = 4214.1633, variance = 723116.1217, prior = 0.0779
Gaussian 7: mean = 4630.5101, variance = 1746665.9616, prior = 0.0705
Gaussian 8: mean = 5083.0230, variance = 1985444.6018, prior = 0.0679
Gaussian 9: mean = 4798.5853, variance = 1874072.1429, prior = 0.0701

After iteration 770:
Gaussian 1: mean = 4408.0668, variance = 1473577.3060, prior = 0.0722
Gaussian 2: mean = 603.7766, variance = 142713.3700, prior = 0.0981
Gaussian 3: mean = 9367.9008, variance = 158854.8461, prior = 0.1038
Gaussian 4: mean = 1997.7523, variance = 428589.6681, prior = 0.1866
